text,label
как дела,UNKNOWN
измени или удали задачу,AMBIGUOUS
расскажи о себе,UNKNOWN
посмотри на задачу {},AMBIGUOUS
какие задачи открыты,TASK_QUERY
"запиши задачу купить молоко до 2026-04-28T23:14:58Z, приоритет низкий, проект ДЗ, описание: позвонить клиенту и уточнить детали",TASK_CREATE
исключи задачу закончить лабораторную,TASK_DELETE
"не знаю, удали или измени {}",AMBIGUOUS
хз что делать с задачей {},AMBIGUOUS
завершить задачу сделать отчет,TASK_UPDATE
"отправь задачу подготовить презентацию в список дел до 2026-04-11T12:14:58Z, приоритет высокий, проект Рабочий проект, описание: лаборато́рная работа по ТАТД, как дочернюю к задаче подготовить презентацию",TASK_CREATE
скорректируй закончить лабораторную задачи,TASK_UPDATE
"давай создадим подготовить презентацию до 2026-04-18T22:14:57Z, приоритет высокий, проект Проект A, описание: лаборато́рная работа по ТАТД",TASK_CREATE
очисти список задач закончить лабораторную,TASK_DELETE
ликвидируй задачу сделать отчет,TASK_DELETE
удали задачу подготовить презентацию,TASK_DELETE
что у меня есть,TASK_QUERY
объясни понятие {},UNKNOWN
добавь новую задачу сделать отчет,TASK_CREATE
"поставь себе напоминание закончить лабораторную до 2026-04-26T11:14:57Z, приоритет высокий, проект Проект A, описание: слайды для семинара",TASK_CREATE
